Entidad,Municipio,Superficie Sembrada,Superficie Cosechada,Superficie Siniestrada,Produccion,Rendimiento,Anio,Mes,Cultivo
Baja California Sur,La Paz,3.00,0.00,0.00,0.00,0,2018,1,6
Colima,Manzanillo,1.40,0.00,0.00,0.00,0,2018,1,6
Durango,Durango,12.00,0.00,0.00,0.00,0,2018,1,6
Durango,Mezquital,110.00,0.00,0.00,0.00,0,2018,1,6
Durango,Nombre de Dios,165.00,0.00,0.00,0.00,0,2018,1,6
Durango,Súchil,50.00,0.00,0.00,0.00,0,2018,1,6
Durango,Vicente Guerrero,45.00,0.00,0.00,0.00,0,2018,1,6
Guanajuato,Abasolo,241.00,0.00,0.00,0.00,0,2018,1,6
Guanajuato,Acámbaro,91.00,0.00,0.00,0.00,0,2018,1,6
Guanajuato,San Miguel de Allende,10.00,0.00,0.00,0.00,0,2018,1,6
Guanajuato,Apaseo El Alto,3.00,0.00,0.00,0.00,0,2018,1,6
Guanajuato,Apaseo El Grande,9.00,0.00,0.00,0.00,0,2018,1,6
Guanajuato,Manuel Doblado,420.00,10.00,0.00,870.00,87.00,2018,1,6
Guanajuato,Comonfort,66.00,0.00,0.00,0.00,0,2018,1,6
Guanajuato,Cortazar,6.00,0.00,0.00,0.00,0,2018,1,6
Guanajuato,Cuerámaro,115.00,0.00,0.00,0.00,0,2018,1,6
Guanajuato,Guanajuato,21.00,0.00,0.00,0.00,0,2018,1,6
Guanajuato,Huanímaro,160.00,0.00,0.00,0.00,0,2018,1,6
Guanajuato,Irapuato,59.30,0.00,0.00,0.00,0,2018,1,6
Guanajuato,Jerécuaro,232.00,0.00,0.00,0.00,0,2018,1,6
Guanajuato,León,165.00,0.00,0.00,0.00,0,2018,1,6
Guanajuato,Pénjamo,930.00,0.00,0.00,0.00,0,2018,1,6
Guanajuato,Pueblo Nuevo,52.00,0.00,0.00,0.00,0,2018,1,6
Guanajuato,Purísima del Rincón,530.00,5.00,0.00,400.00,80.00,2018,1,6
Guanajuato,Romita,"3,050.00",30.00,0.00,"2,610.00",87.00,2018,1,6
Guanajuato,Salamanca,24.00,0.00,0.00,0.00,0,2018,1,6
Guanajuato,San Felipe,"5,250.00",0.00,0.00,0.00,0,2018,1,6
Guanajuato,San Francisco del Rincón,540.00,0.00,0.00,0.00,0,2018,1,6
Guanajuato,Santa Cruz de Juventino Rosas,12.00,0.00,0.00,0.00,0,2018,1,6
Guanajuato,Silao de La Victoria,204.00,3.00,0.00,261.00,87.00,2018,1,6
Guanajuato,Tarimoro,9.00,0.00,0.00,0.00,0,2018,1,6
Guanajuato,Valle de Santiago,15.00,0.00,0.00,0.00,0,2018,1,6
Guerrero,Ahuacuotzingo,40.00,0.00,0.00,0.00,0,2018,1,6
Guerrero,Atenango del Río,30.00,0.00,0.00,0.00,0,2018,1,6
Guerrero,Copalillo,2.00,0.00,0.00,0.00,0,2018,1,6
Guerrero,Cuetzala del Progreso,7.50,0.00,0.00,0.00,0,2018,1,6
