Entidad,Municipio,Superficie Sembrada,Superficie Cosechada,Superficie Siniestrada,Produccion,Rendimiento,Anio,Mes,Cultivo
Aguascalientes,Aguascalientes,8.00,0.00,0.00,0.00,0,2021,10,6
Baja California,Ensenada,1.00,0.00,0.00,0.00,0,2021,10,6
Colima,Manzanillo,1.40,0.00,0.00,0.00,0,2021,10,6
Durango,Durango,12.00,0.00,0.00,0.00,0,2021,10,6
Durango,Mezquital,110.00,0.00,0.00,0.00,0,2021,10,6
Durango,Nombre de Dios,170.00,0.00,0.00,0.00,0,2021,10,6
Durango,Súchil,50.00,0.00,0.00,0.00,0,2021,10,6
Durango,Vicente Guerrero,105.00,0.00,0.00,0.00,0,2021,10,6
Guanajuato,Abasolo,645.00,45.00,0.00,"3,285.00",73.00,2021,10,6
Guanajuato,Acámbaro,33.00,11.00,0.00,741.26,67.39,2021,10,6
Guanajuato,San Miguel de Allende,10.00,2.00,0.00,108.00,54.00,2021,10,6
Guanajuato,Apaseo El Alto,13.00,4.00,0.00,235.48,58.87,2021,10,6
Guanajuato,Apaseo El Grande,22.00,4.00,0.00,241.32,60.33,2021,10,6
Guanajuato,Manuel Doblado,"3,042.00",300.00,0.00,"26,868.00",89.56,2021,10,6
Guanajuato,Comonfort,51.00,17.00,0.00,708.22,41.66,2021,10,6
Guanajuato,Cuerámaro,595.00,28.00,0.00,"1,957.20",69.90,2021,10,6
Guanajuato,Guanajuato,150.00,30.00,0.00,"2,356.20",78.54,2021,10,6
Guanajuato,Huanímaro,"1,482.00",88.00,0.00,"6,928.00",78.73,2021,10,6
Guanajuato,Irapuato,49.00,10.00,0.00,928.20,92.82,2021,10,6
Guanajuato,Jerécuaro,65.00,1.00,0.00,58.00,58.00,2021,10,6
Guanajuato,León,240.00,20.00,0.00,"1,424.60",71.23,2021,10,6
Guanajuato,Pénjamo,"4,759.00",255.00,0.00,"17,821.60",69.89,2021,10,6
Guanajuato,Pueblo Nuevo,37.00,10.00,0.00,909.50,90.95,2021,10,6
Guanajuato,Purísima del Rincón,"1,951.00",281.00,0.00,"24,760.30",88.11,2021,10,6
Guanajuato,Romita,"5,144.00",800.00,0.00,"65,040.00",81.30,2021,10,6
Guanajuato,Salamanca,24.00,3.00,0.00,276.30,92.10,2021,10,6
Guanajuato,San Felipe,"3,160.00",200.00,0.00,"14,000.00",70.00,2021,10,6
Guanajuato,San Francisco del Rincón,"1,900.00",270.00,0.00,"23,130.90",85.67,2021,10,6
Guanajuato,San José Iturbide,10.00,0.00,0.00,0.00,0,2021,10,6
Guanajuato,San Luis de La Paz,800.00,480.00,0.00,"28,795.20",59.99,2021,10,6
Guanajuato,Santa Cruz de Juventino Rosas,13.00,3.00,0.00,184.32,61.44,2021,10,6
Guanajuato,Silao de La Victoria,630.00,100.00,0.00,"8,130.00",81.30,2021,10,6
Guanajuato,Tarandacuao,10.00,4.00,0.00,292.28,73.07,2021,10,6
Guanajuato,Tarimoro,17.00,4.00,0.00,251.64,62.91,2021,10,6
Guanajuato,Valle de Santiago,52.00,14.00,0.00,"1,076.00",76.86,2021,10,6
Guanajuato,Villagrán,2.00,0.00,0.00,0.00,0,2021,10,6
Guerrero,Ahuacuotzingo,45.00,0.00,0.00,0.00,0,2021,10,6
Guerrero,Atenango del Río,30.00,3.00,0.00,73.59,24.53,2021,10,6
Guerrero,Copalillo,2.00,0.00,0.00,0.00,0,2021,10,6
Guerrero,Cuetzala del Progreso,10.85,7.50,0.00,175.33,23.38,2021,10,6
Guerrero,Chilapa de Álvarez,21.00,0.00,0.00,0.00,0,2021,10,6
Guerrero,Chilpancingo de Los Bravo,150.00,0.00,0.00,0.00,0,2021,10,6
Guerrero,General Heliodoro Castillo,62.00,0.00,0.00,0.00,0,2021,10,6
Guerrero,Huitzuco de Los Figueroa,55.00,10.00,0.00,318.62,31.86,2021,10,6
Guerrero,Ixcateopan de Cuauhtémoc,5.00,5.00,0.00,144.28,28.86,2021,10,6
Guerrero,Zihuatanejo de Azueta,9.00,0.00,0.00,0.00,0,2021,10,6
Guerrero,Leonardo Bravo,38.00,0.00,0.00,0.00,0,2021,10,6
Guerrero,Mártir de Cuilapan,480.00,0.00,0.00,0.00,0,2021,10,6
Guerrero,Mochitlán,28.00,0.00,0.00,0.00,0,2021,10,6
Guerrero,Pilcaya,35.80,22.33,0.00,"1,002.33",44.89,2021,10,6
Guerrero,Quechultenango,30.00,0.00,0.00,0.00,0,2021,10,6
Guerrero,Taxco de Alarcón,15.00,0.00,0.00,0.00,0,2021,10,6
Guerrero,Teloloapan,49.00,49.00,0.00,"1,394.44",28.46,2021,10,6
Guerrero,Tetipac,32.00,0.00,0.00,0.00,0,2021,10,6
Guerrero,Tixtla de Guerrero,507.00,0.00,0.00,0.00,0,2021,10,6
Guerrero,Zitlala,50.00,0.00,0.00,0.00,0,2021,10,6
Guerrero,Eduardo Neri,80.00,0.00,0.00,0.00,0,2021,10,6
Guerrero,José Joaquín de Herrera,3.00,0.00,0.00,0.00,0,2021,10,6
Jalisco,Acatic,"1,040.00",140.00,0.00,"12,685.60",90.61,2021,10,6
Jalisco,Acatlán de Juárez,318.00,105.00,0.00,"9,403.12",89.55,2021,10,6
Jalisco,Ahualulco de Mercado,705.00,245.00,0.00,"22,162.74",90.46,2021,10,6
Jalisco,Amacueca,125.43,0.00,0.00,0.00,0,2021,10,6
Jalisco,Amatitán,"1,575.00",405.00,0.00,"37,867.50",93.50,2021,10,6
Jalisco,Ameca,558.00,98.00,0.00,"9,456.60",96.50,2021,10,6
Jalisco,San Juanito de Escobedo,683.00,220.00,0.00,"18,914.68",85.98,2021,10,6
Jalisco,Arandas,"12,416.00",960.00,0.00,"82,219.65",85.65,2021,10,6
Jalisco,El Arenal,337.00,75.00,0.00,"7,575.21",101.00,2021,10,6
Jalisco,Atengo,301.00,12.50,0.00,"1,019.27",81.54,2021,10,6
Jalisco,Atenguillo,33.00,5.00,0.00,482.15,96.43,2021,10,6
Jalisco,Atotonilco El Alto,"2,104.00",84.27,0.00,"8,287.95",98.35,2021,10,6
Jalisco,Atoyac,35.83,0.00,0.00,0.00,0,2021,10,6
Jalisco,Autlán de Navarro,578.00,53.00,0.00,"4,203.05",79.30,2021,10,6
Jalisco,Ayotlán,316.00,20.00,0.00,"1,695.98",84.80,2021,10,6
Jalisco,Ayutla,138.00,8.50,0.00,648.72,76.32,2021,10,6
Jalisco,La Barca,529.00,46.00,0.00,"4,185.18",90.98,2021,10,6
Jalisco,Cabo Corrientes,100.00,0.00,0.00,0.00,0,2021,10,6
Jalisco,Zapotlán el Grande,170.23,20.00,0.00,"1,800.00",90.00,2021,10,6
Jalisco,Cocula,373.00,108.00,0.00,"9,897.68",91.65,2021,10,6
Jalisco,Colotlán,5.00,0.00,0.00,0.00,0,2021,10,6
Jalisco,Cuquío,"1,241.00",149.00,0.00,"11,859.03",79.59,2021,10,6
Jalisco,Chapala,33.00,2.00,0.00,170.40,85.20,2021,10,6
Jalisco,Degollado,311.00,24.00,0.00,"2,236.72",93.20,2021,10,6
Jalisco,Ejutla,41.00,2.00,0.00,160.82,80.41,2021,10,6
Jalisco,Encarnación de Díaz,143.00,20.00,0.00,"1,792.69",89.63,2021,10,6
Jalisco,Etzatlán,343.00,40.00,0.00,"3,082.19",77.05,2021,10,6
Jalisco,El Grullo,101.00,11.30,0.00,928.71,82.19,2021,10,6
Jalisco,Guachinango,123.00,18.00,0.00,"1,634.87",90.83,2021,10,6
Jalisco,Hostotipaquillo,365.00,81.00,0.00,"7,559.95",93.33,2021,10,6
Jalisco,Ixtlahuacán de Los Membrillos,61.00,9.00,0.00,802.02,89.11,2021,10,6
Jalisco,Ixtlahuacán del Río,480.00,21.00,0.00,"1,770.18",84.29,2021,10,6
Jalisco,Jamay,289.00,42.00,0.00,"3,820.98",90.98,2021,10,6
Jalisco,Jesús María,"7,838.00",710.00,0.00,"59,877.54",84.33,2021,10,6
Jalisco,Jocotepec,173.00,13.01,0.00,"1,174.14",90.25,2021,10,6
Jalisco,Juanacatlán,220.00,9.01,0.00,848.39,94.16,2021,10,6
Jalisco,Juchitlán,228.00,9.02,0.00,744.84,82.58,2021,10,6
Jalisco,Lagos de Moreno,45.00,23.00,0.00,"2,160.28",93.93,2021,10,6
Jalisco,El Limón,307.00,12.00,0.00,953.77,79.48,2021,10,6
Jalisco,Magdalena,695.00,160.00,0.00,"14,337.00",89.61,2021,10,6
Jalisco,Mascota,35.00,9.40,0.00,888.86,94.56,2021,10,6
Jalisco,Mexticacán,165.00,38.00,0.00,"3,686.00",97.00,2021,10,6
Jalisco,Mezquitic,7.00,0.00,0.00,0.00,0,2021,10,6
Jalisco,Mixtlán,105.00,25.00,0.00,"2,294.91",91.80,2021,10,6
Jalisco,Ocotlán,631.00,20.00,0.00,"1,707.44",85.37,2021,10,6
Jalisco,Pihuamo,"2,215.00",500.00,0.00,"49,000.00",98.00,2021,10,6
Jalisco,Poncitlán,555.00,11.01,0.00,"1,026.15",93.20,2021,10,6
Jalisco,El Salto,70.00,9.00,0.00,764.55,84.95,2021,10,6
Jalisco,San Cristóbal de La Barranca,708.00,36.00,0.00,"2,875.15",79.87,2021,10,6
Jalisco,San Diego de Alejandría,934.00,143.00,0.00,"12,869.50",90.00,2021,10,6
Jalisco,San Julián,114.00,25.79,0.00,"2,257.15",87.52,2021,10,6
Jalisco,San Marcos,21.00,5.00,0.00,455.00,91.00,2021,10,6
Jalisco,San Martín de Bolaños,3.00,0.00,0.00,0.00,0,2021,10,6
Jalisco,San Martín Hidalgo,511.00,204.00,0.00,"17,295.97",84.78,2021,10,6
Jalisco,San Miguel El Alto,222.00,12.00,0.00,995.85,82.99,2021,10,6
Jalisco,Gómez Farías,658.63,90.00,0.00,"7,920.00",88.00,2021,10,6
Jalisco,San Sebastián del Oeste,88.00,11.00,0.00,867.15,78.83,2021,10,6
Jalisco,Sayula,756.00,180.00,0.00,"16,200.00",90.00,2021,10,6
Jalisco,Tala,431.00,98.00,0.00,"7,676.91",78.34,2021,10,6
Jalisco,Talpa de Allende,28.00,6.00,0.00,561.87,93.64,2021,10,6
Jalisco,Tamazula de Gordiano,1.10,0.00,0.00,0.00,0,2021,10,6
Jalisco,Tecalitlán,349.00,99.00,0.00,"8,019.00",81.00,2021,10,6
Jalisco,Tecolotlán,228.00,10.51,0.00,879.05,83.64,2021,10,6
Jalisco,Techaluta de Montenegro,182.24,0.00,0.00,0.00,0,2021,10,6
Jalisco,Tenamaxtlán,251.00,11.04,0.00,905.40,82.01,2021,10,6
Jalisco,Teocaltiche,68.00,0.00,0.00,0.00,0,2021,10,6
Jalisco,Teocuitatlán de Corona,744.15,0.00,0.00,0.00,0,2021,10,6
Jalisco,Tepatitlán de Morelos,"4,577.00",620.00,0.00,"57,125.68",92.14,2021,10,6
Jalisco,Tequila,"4,865.00","1,150.00",0.00,"110,250.50",95.87,2021,10,6
Jalisco,Teuchitlán,538.00,120.00,0.00,"10,038.48",83.65,2021,10,6
Jalisco,Tizapán El Alto,131.00,5.01,0.00,451.38,90.10,2021,10,6
Jalisco,Tlajomulco de Zúñiga,475.00,0.00,0.00,0.00,0,2021,10,6
Jalisco,Tolimán,"1,245.34",368.66,0.00,"30,570.79",82.92,2021,10,6
Jalisco,Tonalá,98.00,0.00,0.00,0.00,0,2021,10,6
Jalisco,Tonaya,"1,004.70",33.00,0.00,"2,680.26",81.22,2021,10,6
Jalisco,Tonila,630.00,120.00,0.00,"10,800.00",90.00,2021,10,6
Jalisco,Totatiche,7.00,0.00,0.00,0.00,0,2021,10,6
Jalisco,Tototlán,638.00,22.00,0.00,"2,053.70",93.35,2021,10,6
Jalisco,Tuxcacuesco,564.00,15.01,0.00,"1,211.68",80.72,2021,10,6
Jalisco,Tuxcueca,30.00,0.00,0.00,0.00,0,2021,10,6
Jalisco,Tuxpan,"1,290.00",350.00,0.00,"31,500.00",90.00,2021,10,6
Jalisco,Unión de San Antonio,114.00,0.00,0.00,0.00,0,2021,10,6
Jalisco,Unión de Tula,191.00,5.50,0.00,433.01,78.73,2021,10,6
Jalisco,Valle de Guadalupe,263.00,0.00,0.00,0.00,0,2021,10,6
Jalisco,San Gabriel,"3,756.91","1,000.00",0.00,"87,000.00",87.00,2021,10,6
